,tnx_hash,method,block,date,from,to,value,tnx_fee
889,0x468898de69ad8858fefd6ac90d2b5ff88237ce15fc26ab33fc2fef007618776e,0x75713a08,19389343,2024-03-08 8:46:23,0x934e65211ac99406ac07dab8abb35046fa66f525,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0 ETH,0.01199206
890,0xa6e74cd5a265836e987bcc8f41360ec4e393fae4a67e6c137ca54d508bf998a9,Transfer,19389343,2024-03-08 8:46:23,0x135c653984c9e098cbe46529945733de6643f5f3,0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f,0 ETH,0.00499583
891,0x2b83ca5f06b2ed0d40b5421fd212446c7892624e4b8fa99c4aa9075db692593c,0xb87d3b28,19389343,2024-03-08 8:46:23,0x50dcb3f5766527319ca2f3be8dae5fd24b72c807,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0 ETH,0.00670406
892,0xdf9f51d231cbd75baa8774352076cf6d45d623d05fd45790fabcc8c21b708fa7,Execute,19389343,2024-03-08 8:46:23,0x452901e1648667cb8d632dc5c643e1965ffa3bf7,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0 ETH,0.01210837
893,0x4dffb6515cf43cde70264cf0d63db8ff7f4ed9df7997739ff6104296197eb95d,0xe2f48005,19389343,2024-03-08 8:46:23,0x50dcb3f5766527319ca2f3be8dae5fd24b72c807,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0 ETH,0.01114443
894,0x02fae0d97e99c1d9a2cc65395abb3d34d836f0749717067ba2668e1a2e410d77,Transfer,19389342,2024-03-08 8:46:11,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,0x388c818ca8b9251b393131c08a736a67ccb19297,0.357720694 ETH,0.00101399
895,0xe39eb8ac1de5ff503a7ca7416d917dd965149dae2dcb992b23889a77dbbaa0f9,Transfer,19389342,2024-03-08 8:46:11,0x6a04ddf3de778de8d9fc64fcf6fb826b03570738,0x956b9eb01e40cefab9859d4d5f2767ba7ee57b7e,0.00627804 ETH,0.00096325
896,0x5afa1d969bc8b63cf09f46f357c6b342000603d17f31d2745445383779f5ead3,Unoswap,19389342,2024-03-08 8:46:11,0x42284d45f9d9ba2761e19ed5d4794fc0da506205,0x111111125421ca6dc452d289314280a0f8842a65,0 ETH,0.00682484
897,0x480186ac525a4929329bed599b79c1f7050120a02922e0ce7ebe8e68012be1a6,Transition,19389342,2024-03-08 8:46:11,0x050d4cd509a6fda1c1452778c586597c8a0462f1,0x5f6ae08b8aeb7078cf2f96afb089d7c9f51da47d,0 ETH,0.01069424
898,0xd43895a03512d950057dbc7328c7ea80a7cdfc5c995080ec8846f0f572e85535,Transfer,19389342,2024-03-08 8:46:11,0xa6cc21c88214a20e8991e708e106142da5641fe7,0x58b6a8a3302369daec383334672404ee733ab239,0 ETH,0.00217529
899,0xb2ca1b6661c08f27911dd9bb8539c8a1ce32bf953906373bef1dc4039659e47a,Transfer,19389342,2024-03-08 8:46:11,0x5eb39334f6f342a64a90e74a6670cfd2aee7eb12,0xbf3c180d8ced6836da8e96ef9b9b0890896cd47a,0.004176337 ETH,0.00096331
900,0x432cb670abb3d3194e965ff7f59d8b9fc4858496e781de22df0ac72d6386bd99,Call,19389343,2024-03-08 8:46:23,0xac4f4a169fff87ec8d0a119119b63b9b830ac21f,0x3c11f6265ddec22f4d049dde480615735f451646,0 ETH,0.01107409
901,0xd33c29f04da3739b8c62be286e890dd80d1301dda5e7a34157ba0ae1e9a20e05,Approve,19389343,2024-03-08 8:46:23,0xc2023f41339517f0648669219bb4b6140953458d,0x2614f29c39de46468a921fd0b41fdd99a01f2edf,0 ETH,0.00212521
902,0x8c1434c5353e75261eeae5b2ff5fa97efdf30176597c754d4efc416c4ab9581e,Transfer,19389343,2024-03-08 8:46:23,0xed327c15a41d326010f472470fee3407c8a70c0e,0xecc30a7db5d3184d32ec191eeff6160478eccb6e,1 ETH,0.00095872
903,0x8eca8467a817fe3c44f41c1d06624f6987936b90360368dfe2e19b47a85cb2b1,Mint With Vouche...,19389343,2024-03-08 8:46:23,0xa90a3581b3b68b6a457555100b200c81f7df26d2,0x7ab2f10cac6e27971fa93a5d5470bb84126bb734,0 ETH,0.00512863
904,0xd881226e0c5e73d28c97256ecabbc665ba5c17585ad7a8409720ee5d695f4009,Transfer,19389343,2024-03-08 8:46:23,0xbfc112486e82735ec0c6bca86738acd0259ef181,0x141e189eec5c30d04665054728e56b4224753b94,0.003792626 ETH,0.00095872
905,0x0f94063af17d125bb5bf11a8607d479562c0caf78b04755efe494f1189152798,0x415565b0,19389343,2024-03-08 8:46:23,0xd391f5ca11fa3c2a4bdac8e55a221ff47303b7c0,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0.002762219 ETH,0.01199227
906,0x7e11760d161d179cb2e876ae0a99ea1a7c60f7eae4d8fe86e65dda359edd113d,Sell To Uniswap,19389343,2024-03-08 8:46:23,0xc2750a8e38b6cf67e4781d207df6f8fce1dbf165,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0.005559746 ETH,0.00570861
907,0x4c67287d9d279a0483c5486971cf29ec48284023198778760d5e478adda749e3,Transfer,19389343,2024-03-08 8:46:23,0x9cb015d5b9fa2a1a504310babb0d8d443a6a7bd0,0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,0 ETH,0.00364274
908,0xf2a12ac986dcaf9997b4ec6cfc11a9a6aafc6fb52c21be8694409ed576567e53,0x00000195,19389343,2024-03-08 8:46:23,0xf47dd75a585526061f0cee798c236c5a8de789a7,0x3a23f943181408eac424116af7b7790c94cb97a5,0.012635787 ETH,0.00319871
909,0x2f6c81e5e880b5bf7e8f2a20e2dea27f6fddbc52c6dc5967a195f86f86f6459a,Transfer,19389343,2024-03-08 8:46:23,0xd5df1d79542108649f66ba7a3294ca19e72e93a2,0x111111111117dc0aa78b770fa6a738034120c302,0 ETH,0.0021385
910,0xb961ad4eb4b8eec9ae2a63d707481b0f41c01eceea3e95dfdfe21c593afed6de,Sell To Uniswap,19389343,2024-03-08 8:46:23,0xe4ffef34c9f8a416eea068710b53648102451c3b,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0.050931224 ETH,0.00749444
911,0x04c72b4c09fc6081abfa42b7a1dccd08b9054a57ff47fcfb76b637c3f679056b,Transfer,19389343,2024-03-08 8:46:23,0x3ef89af35d0fa82b860beb33d0b1e80b7ddafe20,0x3429d03c6f7521aec737a0bbf2e5ddcef2c3ae31,0 ETH,0.00238471
912,0x522b0f9ba3593d1b228bd80a51c183143e49522d453882376cf743352ab687af,Sell Eth For Tok...,19389343,2024-03-08 8:46:23,0x8e3e03ac14d84bd976a4179a9cd94861b79dd544,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0.011054868 ETH,0.00638533
913,0x82e22a7bdc91b82dff21042c6858f182dd2626fe8994064181e8ddfe1d60041a,Transfer,19389343,2024-03-08 8:46:23,0x27899fface558bde9f284ba5c8c91ec79ee60fd6,0x836bd87e112671f7b4cf37a68118d925023e9687,0.003724829 ETH,0.00095872
914,0x4fbfed078ca353b8f439e8eed2e127180ee7f3ddc89ff14b6ed06fab1990815e,Transfer,19389343,2024-03-08 8:46:23,0x9aa65464b4cfbe3dc2bdb3df412aee2b3de86687,0xe2c116a82f6944ba49589976034087d4fa88a4ea,0.78416591 ETH,0.00095872
915,0xcc28c39196f38d708c9a7ddb5b178ec80115904c4b596abce7d95067b80f3b0d,0x00000195,19389343,2024-03-08 8:46:23,0x5b8db79d073aa84de39ba71f88e6345862944336,0x3a23f943181408eac424116af7b7790c94cb97a5,0.005009589 ETH,0.00319871
916,0xe591c79d35946497dcc74325bb2861626a9395bac434216f699515761e66885d,Sell To Uniswap,19389343,2024-03-08 8:46:23,0x43ff29ccd9f6f15b697e5284c701ea74f5165199,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0 ETH,0.00887541
917,0x6e538ebdb33987d647376d6aae8764526961f522583f8249f41e78ad0c331679,Withdraw All,19389343,2024-03-08 8:46:23,0x3d122808793db593f11781c23d410923083c7e94,0x3ab16af1315dc6c95f83cbf522fecf98d00fd9ba,0 ETH,0.01047817
918,0x904e1d3d9500b18c22823afea48d9732ed649e78c8c1071f1e5b809925d18b75,0x9871efa4,19389343,2024-03-08 8:46:23,0xdd0268cfb508525ffd2f5fb528fc03b3dbd02b38,0xf3de3c0d654fda23dad170f0f320a92172509127,0 ETH,0.00205281
919,0x695a445d59d07f2acd881adfcc9766a487db37110f6b4b1774084a2867bc6ecd,Approve,19389343,2024-03-08 8:46:23,0xc762ff0c07a94a15663d3f1b1f5082c5a7a014ce,0x21e60db1a07f0a9f688d321fd7682c6fff734e47,0 ETH,0.00212366
920,0x222dd152632d6e57ec8c0a6579c194d7cfee5bf3213b04d2cd31c58a5f713d4d,Transfer,19389343,2024-03-08 8:46:23,0x70a29935f4c86e85b9659b24251abb950467b6c2,0xddb3422497e61e13543bea06989c0789117555c5,0 ETH,0.00111878
921,0x96466208aba67a16270271bbfb01319ce4c40ffaf2ee42a90c892435be435de8,Transfer,19389343,2024-03-08 8:46:23,0x70a29935f4c86e85b9659b24251abb950467b6c2,0xddb3422497e61e13543bea06989c0789117555c5,0 ETH,0.00215973
922,0xe51406495742732c6ebbff5cae040516bbbcc61f490bfc14a793188c0a57b05e,0x9871efa4,19389343,2024-03-08 8:46:23,0xc762ff0c07a94a15663d3f1b1f5082c5a7a014ce,0xf3de3c0d654fda23dad170f0f320a92172509127,0 ETH,0.00816249
923,0x606776dc2411f220dd633f638ec397b68d7baf06ff96da4ada2c5c88df842415,0x9871efa4,19389343,2024-03-08 8:46:23,0xdd0268cfb508525ffd2f5fb528fc03b3dbd02b38,0xf3de3c0d654fda23dad170f0f320a92172509127,0 ETH,0.0179718
924,0x5ddbf548ee769f51eddb4c1ad6bb85f85f5c3fa1748b520e5587ef514006f160,0x9871efa4,19389343,2024-03-08 8:46:23,0xdd0268cfb508525ffd2f5fb528fc03b3dbd02b38,0xf3de3c0d654fda23dad170f0f320a92172509127,0 ETH,0.0179718
925,0xcb94a6f0c70afb2e2e11f39b0125a4bca1d806006b24c7534fee40fd745038c7,Transfer,19389343,2024-03-08 8:46:23,0x2925cde88fd87c67f858040a539ebbc35e5ca086,0x9a61a381b772d29519e6e07795f8d0bc1b1af115,0.012700428 ETH,0.00095872
926,0x910e8071c9e59e47954991e82f3c315e5d5f4fc66b80400c571acb643fdc6655,Execute,19389343,2024-03-08 8:46:23,0x542ae98379e77ab2ab10c77a36316686e8d8fe22,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0 ETH,0.00115243
927,0x71498c6b0a606d4e06fe30bf3057b80d3a71d74024a308308be322a2bb0b595c,Transfer,19389343,2024-03-08 8:46:23,0x022b8e10eeeaadfa377289ca853a6ddc75beb276,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0 ETH,0.00184257
928,0x9e86f9d51ecb6beaf0f4dff265889317301ceea885de15c0e91aafc88cbc24a3,Swap,19389343,2024-03-08 8:46:23,0x9cf0c63c76291504295a804d9d1092bad63a6576,0x881d40237659c251811cec9c364ef91dc08d300c,0 ETH,0.00984304
929,0xe034db485146206a77363638fad0f021a5576da98666694085a42322199bfb9a,Commit Batch,19389343,2024-03-08 8:46:23,0xcf2898225ed05be911d3709d9417e86e0b4cfc8f,0xa13baf47339d63b743e7da8741db5456dac1e556,0 ETH,0.06375091
930,0x4b73963c959696d0c16c0ebb1110e18c88e4f94bbd7e046c4e9e14480681c50d,Transfer,19389343,2024-03-08 8:46:23,0x8badd8b59ddaf9a12c4910ca1b2e8ea750a71594,0x6b032cbe5b589874c7e83bc8ef62f0577a4a7774,0.0205997 ETH,0.00095872
931,0x151d27c1e9fc4668a5ac05d7dec243472a6930c67e573aa09b0b564517a98d58,Transfer*,19389343,2024-03-08 8:46:23,0x5050f69a9786f081509234f1a7f4684b5e5b76c9,0xff00000000000000000000000000000000008453,0 ETH,0.09478466
932,0xc0fdf491715aa418bc62aeb942df5decf829268805f1685b9ab61772496d8074,Transfer,19389343,2024-03-08 8:46:23,0x8c8d7c46219d9205f056f28fee5950ad564d7465,0xd254cb85feb85e85a9af04913483c2ea38669b83,0.059863276 ETH,0.00095872
933,0x55e45b78ed696956dd53cc9c575373cbd15c8c10bcf1f6358809e18c434a9a25,Transfer,19389343,2024-03-08 8:46:23,0xd0451f62be92c2e45dbafbf0a9aa5fd42f1798ea,0xd4657c2af1b1d34c46b3bad479a287742d53afc3,0.00196959 ETH,0.00095872
934,0x16abbd6d133562c3c5a1a2bcdf1b7f618c1f78dbc0b81901e4bc168a2cadc3b5,Transfer,19389343,2024-03-08 8:46:23,0x6ca518c38f9495210cfc27c7bd444bb85d2d9f63,0xdf16a464ef2c7699f2bae646803cd8ede356cc4a,0.002105045 ETH,0.00095872
935,0xbe763b6f91aab115c071f0c2d03e492eb7b8a584d69a10221c81c9eb17237df8,Approve,19389343,2024-03-08 8:46:23,0xc885c35c7c09ab385e05a3317efca14e454f8e91,0xdb2c75dd52f379baf279d3e603d2d4df0d5c9c1a,0 ETH,0.00212787
936,0x3fd323639a4c5ec2ca3a5b5c4cce34cb1061069a529eec59cdc79b22d26353cc,Approve,19389343,2024-03-08 8:46:23,0x02f762d61776df03905e9c6bf1a105b270094fd3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0 ETH,0.00211686
937,0xcc047e8944b87cad6ef1691677082ffea46c75a6ad95c68e1c71ed86229d3477,Eth Unoswap,19389343,2024-03-08 8:46:23,0x30c419cc756f51a2f31204fb6b2fa61e37cad334,0x111111125421ca6dc452d289314280a0f8842a65,0.015 ETH,0.00331063
938,0xcbd8a4f5d78e40005b8074b2778c26ff2d22736ca288013844a592770a90c887,Send Message,19389343,2024-03-08 8:46:23,0x09023604b060ec6b5673f7f26f152dddf5075737,0x6774bcbd5cecef1336b5300fb5186a12ddd8b367,0.026797536 ETH,0.0063322
939,0x537427f43afd4889028974ec64042af6bc1b788b169d143c8da6dc96bc0cee6b,Transfer,19389343,2024-03-08 8:46:23,0x549bab881778692d423b64c4b154337f21937173,0x262c2b63ca69299edd407d997ff5b8c122ee3ff8,0.019824475 ETH,0.00095887
940,0x1e10a6b7a7350217037b6c479cc36ae83b83baf5b633056b845edb59c6699b2a,Approve,19389343,2024-03-08 8:46:23,0xf5bbab0216b69477de1b7b7ae0519f3b527fff77,0x0ab87046fbb341d058f17cbc4c1133f25a20a52f,0 ETH,0.00212638
941,0x56d7118c351657f50e96c6c6eb72d473a3ee65d8d9da5fea0a65ab8bcf8dbd9b,Deposit,19389343,2024-03-08 8:46:23,0xb40969f60bfa246a09593099dace2ddd543254a3,0x0000000000a39bb272e79075ade125fd351887ac,0.3 ETH,0.002292
942,0x386c2031b8ce544b1c37f0a862ee6b67456d5c70a3cabddde2793bd32f784bdc,Execute,19389343,2024-03-08 8:46:23,0xa44a598dd891b4351b2c1462dc0a06abe27bd806,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0 ETH,0.01255338
943,0x561dc01d772124c30719abac88a218b51872f733cdfa8361e40ef1416fb7501d,Transfer,19389343,2024-03-08 8:46:23,0x15b23d6fbd7ae7f434e28e66e6937a74b490629c,0x1d0b14c5c4a24eca85771064975e6bcd35962135,0.001027959 ETH,0.0009589
944,0x2a3fb081609d83abbb52805e5223263ebba4b40dc28e7b412fffd244dc5769a2,Swap,19389343,2024-03-08 8:46:23,0x4e14e058c0acacb6c90575cf3f8901125de5fd4d,0x111111125421ca6dc452d289314280a0f8842a65,0 ETH,0.01528257
945,0xe8a733d7e27b8e7367868b3a84c2a2d83cd0a2c5b4178388a5e395c39efee740,Bridge To V2,19389343,2024-03-08 8:46:23,0x960d50ec8c2ba3832db6b0bab049be4e7c30f232,0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,0 ETH,0.00640764
946,0x6ef51de1987cf0e29e5939f9b4ceef94118668226139f748b610c69613fdc9cb,Transfer,19389343,2024-03-08 8:46:23,0x3eebc240447520ec69fabb6e7a6c0d70a93eabed,0xe1c5dd946a30d1aa14d71ebfd6e7d68052d57d9f,0.005710331 ETH,0.00095898
947,0x7a3a3881eb5278649f4f64554bd1d789ff31a45486ebefda2fd48f0f345f59f6,Start Mint,19389343,2024-03-08 8:46:23,0x250ab8612d2b03f384a9de4617a256aad2bc4afa,0xe2cfd7a01ec63875cd9da6c7c1b7025166c2fa2f,0.20002 ETH,0.0086114
948,0xc3c79db7a759133faa9e49d9ecd528cb6e4691fb3ef09fd99cb76b52b082c5cf,Send Message,19389343,2024-03-08 8:46:23,0xd98537c2b2f2550ad927047d1b80c761e5554b63,0x6774bcbd5cecef1336b5300fb5186a12ddd8b367,0.044475506 ETH,0.00633293
949,0xe68f529f7be06e803af329f9585f1fd62472489b22ef0a6f14d4264bebc2e3b4,Transfer,19389343,2024-03-08 8:46:23,0x576a56cc830df29da95dc1d1872fb325768b4de8,0xd8912c10681d8b21fd3742244f44658dba12264e,0 ETH,0.00135267
950,0x9755907c64bdafc3e0c8e2d2d678d21d4c012841d82f67b5cf14e576c742bb3b,Transfer,19389343,2024-03-08 8:46:23,0x3d8e866b187b925bc53b1034519c3968de1f6d3c,0xb2f038e6a33d0fb768c045d613f60c3408bec897,0.003580638 ETH,0.00095898
951,0x4c1de755663b75a2c38595ee3a828b6b8f34d929058f3b8e5af202ea9ee45318,Execute,19389343,2024-03-08 8:46:23,0xdacfc5741b6adbff2a36f745b9c465e43fe1f218,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0 ETH,0.00671406
952,0x39e1cd18d6844083b35e6ab2894f5380b50d7e76c334a274c5f62f3482629cb0,Execute,19389343,2024-03-08 8:46:23,0xc87aa776bb407b524783e6c7708fe4db5e8e35aa,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.1 ETH,0.00706117
953,0x5eade3942a89d9934a975d898a593d82d0fd2ad43c2dabf69e386b976b40de24,Renounce Ownersh...,19389343,2024-03-08 8:46:23,0xbed02e12f123d3f461a35f8e63f58b08755ac5c5,0xfcf82ce55fb6533c8176e32d92cffddf82d14f14,0 ETH,0.00106164
954,0x523a4a986fb1a8c31668799b9100606b704a871d2bde6ee82024172855df4460,Transfer,19389343,2024-03-08 8:46:23,0x0e500c041a305076112296ced81a10a397282379,0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74,0 ETH,0.00213142
955,0xf57a65a24340218f1d3787433f211dcf6750cd2d8a4032ffa1f3f8e06d96bdf3,Approve,19389343,2024-03-08 8:46:23,0x7e10c1da8a9a5a9477b117c4f4d5eaa384f0f4e6,0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,0 ETH,0.00211521
956,0xc9aac7589642975ae5c00185713fb2d21e4e274afce01f713ad0199e07aeeb38,Transfer,19389343,2024-03-08 8:46:23,0x166731eee7f658b67534efecef1d196f2df6e661,0x80c67432656d59144ceff962e8faf8926599bcf8,0.0104 ETH,0.00095898
957,0x02522965147b92dacf0b7e5459ce9502744af52db54ab305255f089c3a1afe5f,Transfer,19389343,2024-03-08 8:46:23,0x0b224f25290d8135298af1f28454d260731de9fa,0x21a9bbfabefdadc50e6d2ec38f92905b04480124,0.3 ETH,0.00095898
958,0x94238d86c78f72a86f208a7cefa8b0f710361e1b3aa6edbf19af7f121604efb4,Deposit,19389343,2024-03-08 8:46:23,0x1544b5471f8d98944b0f8e34226f3c680f58529b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.025 ETH,0.00205671
959,0xded0fba5ee9e6ff1ed5f9cc3e616238b48e0d38e5aed6638e0e010d30e66b63c,Execute,19389343,2024-03-08 8:46:23,0xa45d5dfdb1f76fb74767d4abe15633a451918a34,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.35 ETH,0.00676064
960,0xbac753c697d701cf86f5af6343a7d72a6829ac736eb6b37c6d635b382a0f1f35,Start Mint,19389343,2024-03-08 8:46:23,0x671ec6562997fd3e35431a8092e78560b7a0e19f,0xe2cfd7a01ec63875cd9da6c7c1b7025166c2fa2f,0.20002 ETH,0.0086114
961,0xce58d6805cd6489887b5fa82074bd537f96c955fc2139f56cadb1d6860830f8e,Approve,19389343,2024-03-08 8:46:23,0xe2be3fa2df5d52275378657272047571b282d39a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0 ETH,0.00210411
962,0xe2e85b70868ef32cffbd35325bb8abd62faee6d347b818529297500fc4caa1d6,Transfer,19389343,2024-03-08 8:46:23,0x43cacd7d9445d74c2f2534e89d6351eda3516126,0xc844b8f7f753b40c2aecef4faf7c7251abc96c46,0.01214502 ETH,0.00095898
963,0xf4dbf32dbe33a7b971d550efea7a776af799083d3c854e5e7d518b258aa541ec,Approve,19389343,2024-03-08 8:46:23,0xe673c25c5f3df3ea36906d53b97d1c97078599ad,0x58cb30368ceb2d194740b144eab4c2da8a917dcb,0 ETH,0.00211466
964,0xe136c854424431adaa2629e049196f0f18864872f369df2ef1d8502489267c59,Approve,19389343,2024-03-08 8:46:23,0xef1a58c1b01cd6d22356bbecb681174981657ffb,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0 ETH,0.00175403
965,0xc3e5eb0d73c1cf78b066fd4183786ce145b97fb5749955e43189d4da70dc2985,Transfer,19389343,2024-03-08 8:46:23,0xe4fb115755d1205f12178de4ff72117885db9bae,0x13c897d933b6ec72e6a27c1d3393992ca8557a4f,0.008599294 ETH,0.00095898
966,0x2d9a6450de361fac400a126f96f9b8d15d4f5b42695800f1a0ad30a52885c1e9,Execute,19389343,2024-03-08 8:46:23,0x331b84a41b423849614856a37540bebd16a47c6b,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0 ETH,0.005867
967,0xe8adaaf38decc1154efd9ce4ff5374956b6d53773217d835fc9653508ba48efe,Execute,19389343,2024-03-08 8:46:23,0x51ded1e493ee50efeb539bf877422a73d22fdd57,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0 ETH,0.00614465
968,0xb7492f0959270d46ce82077d23f8ebf2cf60e2c545db90947627c8c90e6c61b0,Approve,19389343,2024-03-08 8:46:23,0xe50a8dc6cf7843f6148337d49193aebc8268cde2,0x21e60db1a07f0a9f688d321fd7682c6fff734e47,0 ETH,0.00211219
969,0xce35476929d257f0bc8d349c3607fe33a7feedcf4ddcca5cc6267573a183c547,Transfer,19389343,2024-03-08 8:46:23,0x5d77afaa949426db72efcae327ce35bfc05dd965,0xe4edb277e41dc89ab076a1f049f4a3efa700bce8,0.030031 ETH,0.00095898
970,0x232703e8e1e0da46407789275d63a0b66a5f65707b47f388d4a58f5b028dbd6e,Match Advanced O...,19389343,2024-03-08 8:46:23,0xadd923e28b8575bad09e143a5caa20f4beef2302,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,0 ETH,0.01220058
971,0xea2a744908ec269c77bf293c0e4d2cdee48d015bdee3f50d939886ff527cc8ca,Transfer,19389343,2024-03-08 8:46:23,0x9125ddf8989cad9c2f3841d4bbf05095a4ed339f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0 ETH,0.00284317
972,0x277e4991ab6b98613550acb22d3888d90a07442091f38d8f6b61340e703a2e26,Transfer,19389343,2024-03-08 8:46:23,0x5f330f5fbe27840d2dc4837216b1724607450e28,0xddada4a79d99d15b5daa5b515cc2fd7dcdde7559,0.074 ETH,0.00095898
973,0x966f9f5d54894594bf39a2bdd1538d41dbf875cd197c8c8c3e877fdb54697d2c,Deposit,19389343,2024-03-08 8:46:23,0x63952722f3b57a18a792e9e5d98b40e9f89ac8bf,0x00000000219ab540356cbb839cbe05303d7705fa,32 ETH,0.00257813
974,0xd48dfa9ef9382b8737326034978293652ddecebd14e909340df495424b0a8235,Swap,19389343,2024-03-08 8:46:23,0x53a9075f10c01ad1b8da9081674b5daa828cc17b,0x881d40237659c251811cec9c364ef91dc08d300c,0 ETH,0.01463224
975,0xcf6362174e3be1a4879d895be8dff141139cc509b642bc128e784b7d6f1cf881,Approve,19389343,2024-03-08 8:46:23,0x53a9075f10c01ad1b8da9081674b5daa828cc17b,0x3419875b4d3bca7f3fdda2db7a476a79fd31b4fe,0 ETH,0.00248598
976,0x1e5384f3aa421b31a9d9cad8ddee9305aa356ff4487731199a512fe48ea3f8d0,Deposit Transact...,19389343,2024-03-08 8:46:23,0x86f364329b8c16630d5de8565cd7ef48e1b51387,0x49048044d57e1c92a77f79988d21fa8faf74e97e,3 ETH,0.00253233
977,0xff394b3c48169d27d0dac96ab7932297b399e9029365bb23f6bf47fc62e0ff47,0x0ba8000f,19389343,2024-03-08 8:46:23,0x23583b8104c11f3c2fb30cee228170fcffaad0b2,0xd19dc09880685dd8cf60687d57936358582876b5,0 ETH,0.00869461
978,0x781b4de1f8eaf3273f95ce94d72c1051b3cae60ea1fb33f3921f635f38593444,Execute,19389343,2024-03-08 8:46:23,0xdf6d8b34bdbc50cc423509bdcbe1603da05e6f2a,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0 ETH,0.00986402
979,0x5fbe7d2d2fc814fd277fb02eb62473ac52d0a6742b191af2616976e89880322e,Transfer,19389343,2024-03-08 8:46:23,0x1aafd768955d98a560898f3677488b78136d7319,0xdac17f958d2ee523a2206206994597c13d831ec7,0 ETH,0.00267289
980,0x2c9143cbdd188e3cdd9e9a3ccd9de978ae2afbb17211f1084d29514369d1042e,Match Advanced O...,19389343,2024-03-08 8:46:23,0x3d010781df9efe1b2ec90adbd7189f4b640de626,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,0 ETH,0.02043895
981,0xedd136e8f40461e18109fe00d0d14721c3adad2c7d0495ae07a1a9816525a9a0,Transfer,19389343,2024-03-08 8:46:23,0xe00cf53999f3bffd089ab1fdb36f39f5cf01b283,0x7420b4b9a0110cdc71fb720908340c03f9bc03ec,0 ETH,0.00159034
982,0xd429a70bde20971d2e408cdd2acebdffa7f3b5bcd14f62dfbe48e01f6f47b684,0x82762f5c,19389343,2024-03-08 8:46:23,0x1d9262af4e61af885ef60ab76e35454b02b82a50,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0 ETH,0.0066463
983,0xa02509a902131e39c85c2b8889b71272353c07e2e5d54c8c809d1c083390b5c6,Transfer,19389343,2024-03-08 8:46:23,0x2263e185a869d509ecbf7511644ab904b4acafea,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0.153649624 ETH,0.00096306
984,0x41e6a69bda900a45f5d6c3cab4aa4e97748e0cbb94c015668fbe26b6a3a2a58e,Transfer,19389343,2024-03-08 8:46:23,0xedbe9de9f691cbb7e3919972e488361ce200b543,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0.154906877 ETH,0.00096306
985,0x8bc6f67ab0e552a72730be693c2ef84363e2537796d205957145e473bacab2c1,Transfer,19389343,2024-03-08 8:46:23,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0xdac17f958d2ee523a2206206994597c13d831ec7,0 ETH,0.00289878
986,0x7fbcbc51188524c3d9bd9d0d1da1f639355d41944ea9e40bcb644e43962d529a,Transfer,19389343,2024-03-08 8:46:23,0x077d360f11d220e4d5d831430c81c26c9be7c4a4,0x49d7008d280dd858a4390248261049a2d66e1eb0,0.07593117 ETH,0.000966
987,0xe495426d2bf608a28f80746f337e82ac4aa391438b5fb40678fa48293058e292,Transfer,19389343,2024-03-08 8:46:23,0xb758b516cc4434f3cf78cb75676ee153166e5211,0xe8eabe0920434a9e21b10d517e8842315797b9ec,0.009835408 ETH,0.0009692
